,name,date
8015,The Cave,https://static.metacritic.com/images/products/games/4/014839a0bdfe46c9fdb6a972274dc96c-98.jpg
8016,The Council,https://static.metacritic.com/images/products/games/9/f5539df234063919ae8ef32ba4c77eb4-98.jpg
8017,The Chronicles of Riddick: Assault on Dark Athena,https://static.metacritic.com/images/products/games/9/146f8dc5e4e2c780c1e06378953a86c9-98.jpg
8018,The Council - Episode 5: Checkmate,https://static.metacritic.com/images/products/games/98w-game.jpg
8019,The Crew 2,https://static.metacritic.com/images/products/games/8/fea082436fb450a10a3fd6aef3833a64-98.jpg
8020,The Cursed Crusade,https://static.metacritic.com/images/products/games/2/4cee27137e97cc94c868dda382a7f7d7-98.jpg
8021,The Dark Crystal: Age of Resistance Tactics,https://static.metacritic.com/images/products/games/8/52e4c8cda0fafcfb69b76938fab27d48-98.jpg
8022,The Council - Episode 2: Hide and Seek,https://static.metacritic.com/images/products/games/3/b989387a54d626e34e9c81bd689f55c0-98.jpg
8023,The Council - Episode 4: Burning Bridges,https://static.metacritic.com/images/products/games/5/37b38a0e64c4ef2ebbb6ed1fb8f8ae32-98.jpg
8024,The Dark Pictures Anthology: House of Ashes,https://static.metacritic.com/images/products/games/3/e8448455ee1f5973e5001567090de8d9-98.jpg
8025,The Crew,https://static.metacritic.com/images/products/games/5/cd77383df4f60983a7e23b1ee0f30912-98.jpg
8026,The Dark Eye : Book of Heroes,https://static.metacritic.com/images/products/games/5/860c410e9fd85efbc515a1746e039bec-98.jpg
8027,The Dark Pictures Anthology: Little Hope,https://static.metacritic.com/images/products/games/7/d8301a630e07d6090f5c1769aaa0e710-98.jpg
8028,The Dark Spire,https://static.metacritic.com/images/products/games/4/7dfcb00b9d76af7f5973a6040780af8d-98.jpg
8029,The Dark Pictures Anthology: Man of Medan,https://static.metacritic.com/images/products/games/6/5039f7b2ae642f8cf2e3f4becfaf80e2-98.jpg
8030,The Darkness,https://static.metacritic.com/images/products/games/8/5d9bd2d975077f61b92776692a3c72ad-98.jpg
8031,The Darkness II,https://static.metacritic.com/images/products/games/8/4d5e1cfb1c5b4fd7f5c728460d8c5879-98.jpg
8032,The Da Vinci Code,https://static.metacritic.com/images/products/games/6/d7462ca87fca07ec3ffbb5429e102f3e-98.jpg
8033,The Darkside Detective,https://static.metacritic.com/images/products/games/1/e31c8b9685397eaa2a76517e93d02315-98.jpg
8034,The Coma: Recut,https://static.metacritic.com/images/products/games/7/c47b31ab8431c896f206824d41a3c814-98.jpg
8035,The Club,https://static.metacritic.com/images/products/games/7/e7e20106f1102bf8f895742b6b611fd4-98.jpg
8036,The Denpa Men 3: The Rise of Digitoll,https://static.metacritic.com/images/products/games/4/6d1b6220fd254c7bdf7f267d7860173e-98.jpg
8037,The Detail,https://static.metacritic.com/images/products/games/4/4a89bab54fe4307be5bd647f8628c28c-98.jpg
8038,The Disney Afternoon Collection,https://static.metacritic.com/images/products/games/4/12115d0ea986f33add8112c9139a0a47-98.jpg
8039,The Deadly Tower of Monsters,https://static.metacritic.com/images/products/games/6/e3a827f790731a6f510c028c3ec51bb1-98.jpg
8040,The Dishwasher: Vampire Smile,https://static.metacritic.com/images/products/games/9/2d84ddfc344a91867738509cd436dd1f-98.jpg
8041,The Dream Machine,https://static.metacritic.com/images/products/games/5/262e2aabc1d68c69a50ae8f0f7ee0f5b-98.jpg
8042,The Elder Scrolls III: Morrowind,https://static.metacritic.com/images/products/games/0/04fe3548574c9162a46ac4ff5f428862-98.jpg
8043,The Elder Scrolls IV: Oblivion,https://static.metacritic.com/images/products/games/2/180b7a5751235c7f2322eb652070c833-98.jpg
8044,The Elder Scrolls Online: Blackwood,https://static.metacritic.com/images/products/games/3/b171bdaadf2d5ac44217b01a1594029b-98.jpg
8045,The Elder Scrolls Online: Elsweyr,https://static.metacritic.com/images/products/games/3/aa44ce30a20cac5c7c2c4d5e6429d2dc-98.jpg
8046,The Elder Scrolls IV: Knights of the Nine,https://static.metacritic.com/images/products/games/8/71e380d8f9265a780087c1404d074b56-98.jpg
8047,The Elder Scrolls Online: Greymoor,https://static.metacritic.com/images/products/games/5/f311f6a1123832d16e4bdf547a388789-98.jpg
8048,The Elder Scrolls Online: Summerset,https://static.metacritic.com/images/products/games/0/3e7503df4d111914db11e7d99fbc1d08-98.jpg
8049,The Elder Scrolls V: Skyrim Special Edition,https://static.metacritic.com/images/products/games/5/148848f116165de8a381bc6322c60cd6-98.jpg
8050,The Elder Scrolls V: Skyrim,https://static.metacritic.com/images/products/games/5/3239d08e358b28f67cc70d0d41a9b2db-98.jpg
8051,The Elder Scrolls IV: Shivering Isles,https://static.metacritic.com/images/products/games/8/86cec362631f2865e75a175a7c02e34f-98.jpg
8052,The Elder Scrolls Online: Morrowind,https://static.metacritic.com/images/products/games/0/7ce912239e44b2088fc9dc75c7bca2e5-98.jpg
8053,The End Is Nigh,https://static.metacritic.com/images/products/games/9/e2b347a67be3c892ea749a0b8555a6ce-98.jpg
8054,The Escapists,https://static.metacritic.com/images/products/games/9/1c77a59ed183c5898da9b675641ddf4b-98.jpg
8055,The Escapists 2,https://static.metacritic.com/images/products/games/4/ea773a7857387c9fd430bea89feff809-98.jpg
8056,The Council - Episode 1: The Mad Ones,https://static.metacritic.com/images/products/games/2/9f8628d1919c11ed0aad4608f003fd8a-98.jpg
8057,The Eternal Cylinder,https://static.metacritic.com/images/products/games/6/8276c53cbf881e53b13c52719e53d665-98.jpg
8058,The Evil Within,https://static.metacritic.com/images/products/games/7/ec05ced646073630fec2892fcf268899-98.jpg
8059,The Fall Part 2: Unbound,https://static.metacritic.com/images/products/games/0/c2cb0db696f2f74ebfb2338720ee4304-98.jpg
8060,The Evil Within 2,https://static.metacritic.com/images/products/games/8/f27cfbb34b111610a143bf55220f0a10-98.jpg
8061,The Fall,https://static.metacritic.com/images/products/games/3/08c077effa57dcb662147702022a0087-98.jpg
8062,The Fight: Lights Out,https://static.metacritic.com/images/products/games/2/a310a2f7d3a6ba875bf7b3b8c15f80c5-98.jpg
8063,The Final Station,https://static.metacritic.com/images/products/games/6/b78b3dccf4c7cbd50a67e170b6765ff6-98.jpg
8064,The Forgotten City,https://static.metacritic.com/images/products/games/4/55d6061cb2bb09d1de2d2db9849566d6-98.jpg
8065,The Elder Scrolls Online: Tamriel Unlimited,https://static.metacritic.com/images/products/games/6/22ffdb6a6059439f1283de105a6eba45-98.jpg
8066,The Gardens Between,https://static.metacritic.com/images/products/games/4/74131cb25c75ee260b0b6dc7a56b827c-98.jpg
8067,The Godfather II,https://static.metacritic.com/images/products/games/9/b6d89d5a3ca0818be67642f78e2d8a01-98.jpg
8068,The Golden Compass,https://static.metacritic.com/images/products/games/0/d46e013425b65bf770ac26f33a816fe1-98.jpg
8069,The Golf Club 2019 featuring PGA Tour,https://static.metacritic.com/images/products/games/2/7b870421504a7f70191c273fcbcbf7c7-98.jpg
8070,The Forbidden Arts,https://static.metacritic.com/images/products/games/4/1fbf6093d95098ee6c33a357546bb4a3-98.jpg
8071,The Good Life,https://static.metacritic.com/images/products/games/9/6e8bc097316452a8136917cd8d9975de-98.jpg
8072,The Great Perhaps,https://static.metacritic.com/images/products/games/0/fb44048bc0d315216a699f16f7e59239-98.jpg
8073,The Great Escape,https://static.metacritic.com/images/products/games/0/c51131ef2bc87d8abed81ad34513d3b7-98.jpg
8074,The Expendables 2 Videogame,https://static.metacritic.com/images/products/games/1/308955d86e91ef52f77fe179182f9c57-98.jpg
8075,The Godfather,https://static.metacritic.com/images/products/games/9/e4c3c2f3176aef65335bcb33269250e8-98.jpg
8076,The Golf Club,https://static.metacritic.com/images/products/games/8/dd08bfb23c08f8ab5ff62ae89bf1b591-98.jpg
8077,The Guy Game,https://static.metacritic.com/images/products/games/2/c2155107f2c8bd69b66997cf4edddf32-98.jpg
8078,The Hardy Boys: Treasure on the Tracks,https://static.metacritic.com/images/products/games/7/48e8f3508a3088e5a83bd85732c77826-98.jpg
8079,The Haunted Mansion,https://static.metacritic.com/images/products/games/2/8e171e7ea1cdbf32c010de3589fa7cfe-98.jpg
8080,The History Channel: Battle for the Pacific,https://static.metacritic.com/images/products/games/3/4b9cdb893323fdb2a289ded8cb85c678-98.jpg
8081,The Incredible Adventures of Van Helsing II,https://static.metacritic.com/images/products/games/3/362eaebe90ad3737a607db585caba68a-98.jpg
8082,The Great Ace Attorney Chronicles,https://static.metacritic.com/images/products/games/4/270b0bbba909088aa3ca17e1e944505e-98.jpg
8083,The Incredible Hulk,https://static.metacritic.com/images/products/games/1/8a37bcd8c8e0b40226d9d37ac3cdee99-98.jpg
8084,The Eternal Castle Remastered,https://static.metacritic.com/images/products/games/7/ac7f520ae2f937d34738eef420165c9e-98.jpg
8085,The Hobbit,https://static.metacritic.com/images/products/games/1/c1ae3ac2cadc646c2dec9b5f25454513-98.jpg
8086,The Incredible Hulk: Ultimate Destruction,https://static.metacritic.com/images/products/games/9/75056f372ec1b252311a7739483f43a8-98.jpg
8087,The Hong Kong Massacre,https://static.metacritic.com/images/products/games/1/aba37fd315b817354ef0bcf3e7d385ad-98.jpg
8088,The House of the Dead III,https://static.metacritic.com/images/products/games/2/2fac8c222de09e6f7d31745b88e302b6-98.jpg
8089,The Incredibles,https://static.metacritic.com/images/products/games/3/f3fcdcf4b4ee5fc1b38d868cb1e4cbd5-98.jpg
8090,The Incredibles: Rise of the Underminer,https://static.metacritic.com/images/products/games/0/f36b43a10741f40946f404449ac89db0-98.jpg
8091,The Infectious Madness of Doctor Dekker,https://static.metacritic.com/images/products/games/0/89bda19bf7d19666560fe6730c4ec122-98.jpg
8092,The Invisible Hand,https://static.metacritic.com/images/products/games/0/279a0659ae5e1c2ba7613d081655f137-98.jpg
8093,The King of Fighters '98 Ultimate Match,https://static.metacritic.com/images/products/games/7/95aa1b76f01d822a9ef3a3ee9cecb812-98.jpg
8094,The King of Fighters Collection: The Orochi Saga,https://static.metacritic.com/images/products/games/8/28690fc9eb06ad2f5fa84593aebdeaad-98.jpg
8095,The Italian Job,https://static.metacritic.com/images/products/games/0/09082a425ab0f4983b198531e78cd9fb-98.jpg
8096,The Grim Adventures of Billy & Mandy,https://static.metacritic.com/images/products/games/9/2e7951ce1ca5356f4dbeba2ff527ea8a-98.jpg
8097,The King of Fighters XII,https://static.metacritic.com/images/products/games/3/700ef6c98d1271c43876d6e0ac34e5d0-98.jpg
8098,The King of Fighters XIV,https://static.metacritic.com/images/products/games/7/e8edb0cf6a3454b1423a19939e196c0e-98.jpg
8099,The Kore Gang,https://static.metacritic.com/images/products/games/7/674b0715dbbede8d91b49571057dce93-98.jpg
8100,The King of Fighters 2000/2001,https://static.metacritic.com/images/products/games/4/234dc236d13bbd11d21bc90ece83385e-98.jpg
8101,The LEGO Movie 2 Videogame,https://static.metacritic.com/images/products/games/0/9489b775bdf98be1fa44119368437671-98.jpg
8102,The LEGO Movie Videogame,https://static.metacritic.com/images/products/games/9/ca30a635b0053578617fa63389adc141-98.jpg
8103,The Last Campfire,https://static.metacritic.com/images/products/games/6/795926e15f58893ac437da8e4d31d65c-98.jpg
8104,The Last Door: Season 2,https://static.metacritic.com/images/products/games/8/4c9337ab194ae1bf53d8c127147e0deb-98.jpg
8105,The Last Express,https://static.metacritic.com/images/products/games/4/a4d017be4dcca1c5841609aee379dc43-98.jpg
8106,The Last Remnant,https://static.metacritic.com/images/products/games/8/5b2363ec9875bd270b3924403bb07324-98.jpg
8107,The Last Show of Mr. Chardish,https://static.metacritic.com/images/products/games/7/00e160d7968b93e5b27ea94c4ba59432-98.jpg
8108,The Last Remnant Remastered,https://static.metacritic.com/images/products/games/2/f59cddb3f030755b4780c32e3fca25cd-98.jpg
8109,The Legend of Heroes: Trails in the Sky,https://static.metacritic.com/images/products/games/7/cb09470c07d0cf9f38668e360d5ee1f0-98.jpg
8110,The King of Fighters: Maximum Impact - Maniax,https://static.metacritic.com/images/products/games/2/097c4c97eb3a4c592165a16249cb076a-98.jpg
8111,The Legend of Kage 2,https://static.metacritic.com/images/products/games/7/c575acd7e18b1dee27796e42654866f3-98.jpg
8112,The Legend of Heroes: Trails of Cold Steel III,https://static.metacritic.com/images/products/games/4/f6ee6feaca5d24dccd7f67fd2b3faaf4-98.jpg
8113,The Legend of Korra,https://static.metacritic.com/images/products/games/6/220bd331ffb10156d8b5d2a2e1d82a04-98.jpg
8114,The Legend of Spyro: A New Beginning,https://static.metacritic.com/images/products/games/5/bd1cfd15f0e627c0caba31d96a79e8a0-98.jpg
8115,The Legend of Spyro: Dawn of the Dragon,https://static.metacritic.com/images/products/games/5/59c70356c3abc349ab251c29efa126b8-98.jpg
8116,The Legend of Zelda: Breath of the Wild,https://static.metacritic.com/images/products/games/9/6d163aaa6b6cc28519ffea9195649929-98.jpg
8117,The Legend of Zelda: Skyward Sword HD,https://static.metacritic.com/images/products/games/2/73256d4a09d608ca4e827ff334278946-98.jpg
8118,The Legend of Heroes: Trails of Cold Steel,https://static.metacritic.com/images/products/games/3/584c07561b1ccc854b1bcc4274adacbd-98.jpg
8119,The Legend of Zelda: Twilight Princess,https://static.metacritic.com/images/products/games/2/2291fd278c02e177f572a8dda8a09f1f-98.jpg
8120,The Legend of Zelda: Twilight Princess HD,https://static.metacritic.com/images/products/games/2/711695383d3f9af87330fddcbfb3a38e-98.jpg
8121,The Liar Princess and the Blind Prince,https://static.metacritic.com/images/products/games/3/678fc015ab2edcd58086b9c48efe40bd-98.jpg
8122,The Legend of Zelda: Majora's Mask 3D,https://static.metacritic.com/images/products/games/0/0b474b02bbe56171774ce28feecfab8b-98.jpg
8123,The Little Acre,https://static.metacritic.com/images/products/games/9/852c20c2dbffab2b8ebb66312c8ba92a-98.jpg
8124,The Golf Club 2,https://static.metacritic.com/images/products/games/4/b36f1e09d0b01ad761fce24c9d4da496-98.jpg
8125,The Lord of the Rings: Tactics,https://static.metacritic.com/images/products/games/7/60a806f8ef7f2555fba700bedf23a523-98.jpg
8126,The Long Dark,https://static.metacritic.com/images/products/games/5/bbb808c60472e6d890ff9ffba17f958b-98.jpg
8127,The Lord of the Rings: The Fellowship of the Ring,https://static.metacritic.com/images/products/games/2/2e1b1bb5127818c623a6b03f26dffeef-98.jpg
8128,The Incredible Hulk (2003),https://static.metacritic.com/images/products/games/2/64f3e10b187f433d290874a03843a357-98.jpg
8129,The Lord of the Rings: The Return of the King,https://static.metacritic.com/images/products/games/6/f085220a88d7c24f23251ec11c0e10d7-98.jpg
8130,The Lord of the Rings: The Two Towers,https://static.metacritic.com/images/products/games/4/b9c69067cb8fc24dbe15f91d27c1a45f-98.jpg
8131,The Lord of the Rings: War in the North,https://static.metacritic.com/images/products/games/8/5269fa39b584ccb2333635120ea6abe0-98.jpg
8132,The Mage's Tale,https://static.metacritic.com/images/products/games/4/8af1c6d0b8ac4f9aa6858bd08b1a205f-98.jpg
8133,The Maw,https://static.metacritic.com/images/products/games/8/1347687dd3536984ddf565b9920dd2c9-98.jpg
8134,The Long Reach,https://static.metacritic.com/images/products/games/3/9463c966a7822855ff0da184411bae6f-98.jpg
8135,The Lord of the Rings: The Third Age,https://static.metacritic.com/images/products/games/98w-game.jpg
8136,The Medium,https://static.metacritic.com/images/products/games/2/cf537ae5875008164a8832d5cb493dc3-98.jpg
8137,The Lord of the Rings: Conquest,https://static.metacritic.com/images/products/games/1/61b8aa582afad07a291d3e795c207ff4-98.jpg
8138,The Messenger,https://static.metacritic.com/images/products/games/0/0699e5b6b4ec177412b51482e424acf6-98.jpg
8139,The Missing: JJ Macfield and the Island of Memories,https://static.metacritic.com/images/products/games/9/3b47a1fb6b64c2cad55f8d3b0834c980-98.jpg
8140,The Mummy Demastered,https://static.metacritic.com/images/products/games/3/371e778de1ddadd08b66e5ba5d00c924-98.jpg
8141,The Misadventures of P.B. Winterbottom,https://static.metacritic.com/images/products/games/5/a80c795ef9c6d1cbeeea512e5efc8bc1-98.jpg
8142,The Mighty Quest for Epic Loot,https://static.metacritic.com/images/products/games/8/5f6a7278769db80c508819fdeb003ded-98.jpg
8143,The Legend of Heroes: Trails of Cold Steel IV,https://static.metacritic.com/images/products/games/1/52d04e16e153ad07a6f1ad4c77e3f575-98.jpg
8144,The Mummy: Tomb of the Dragon Emperor,https://static.metacritic.com/images/products/games/8/6a994f5322509408fed6a3d11085960b-98.jpg
8145,The Messenger (2001),https://static.metacritic.com/images/products/games/9/6bb42a908a287487dfb919c433346249-98.jpg
8146,The Munchables,https://static.metacritic.com/images/products/games/6/440f59b95de24d8ed63792d367631247-98.jpg
8147,The Muppets: On With The Show!,https://static.metacritic.com/images/products/games/98w-game.jpg
8148,The Nightmare of Druaga,https://static.metacritic.com/images/products/games/3/5c5bed2c65d063d5e024a58ef13d3739-98.jpg
8149,The Jackbox Party Pack 5,https://static.metacritic.com/images/products/games/4/9192d36da51251ad3d0385e1829b0725-98.jpg
8150,The Nioh Collection,https://static.metacritic.com/images/products/games/4/0eb530ee536c99241f85419ea8eda217-98.jpg
8151,The Occupation,https://static.metacritic.com/images/products/games/2/c7a13ffc9837b3a672583cd1d588a732-98.jpg
8152,The Operative: No One Lives Forever,https://static.metacritic.com/images/products/games/2/1f7c2ccc2c4abbaba7e9d247ea9d75c2-98.jpg
8153,The Orange Box,https://static.metacritic.com/images/products/games/5/a1e86e73c40d4ce70191b86ccbf9295f-98.jpg
8154,The Outer Worlds,https://static.metacritic.com/images/products/games/4/950465a55785e0d1eca41eba6d2370ee-98.jpg
8155,The Park,https://static.metacritic.com/images/products/games/8/4e6e17b7cf8183fcd6bd7d89527e3eba-98.jpg
8156,The Persistence VR,https://static.metacritic.com/images/products/games/0/1955be663de91b0f3a27bd3f3f84aa64-98.jpg
8157,The Pathless,https://static.metacritic.com/images/products/games/3/b42f22f29f03fcf90cc668d2e9306c6b-98.jpg
8158,The Ninja Saviors: Return of the Warriors,https://static.metacritic.com/images/products/games/7/0e2d89e3156d4e5bd43de093ca31e88a-98.jpg
8159,The Political Machine 2008,https://static.metacritic.com/images/products/games/8/94b083ad8316cc074082e5d59c469fd0-98.jpg
8160,The Red Strings Club,https://static.metacritic.com/images/products/games/4/22a64d93e2e56cf7216bb1a5dab4cf73-98.jpg
8161,The Raven: Legacy of a Master Thief - A Murder of Ravens,https://static.metacritic.com/images/products/games/8/fc0100162f95a79a4de2ae0058b2929e-98.jpg
8162,The King of Fighters 02/03,https://static.metacritic.com/images/products/games/1/fa93d40f4436e36b419ca458bac8ebcc-98.jpg
8163,The Polar Express,https://static.metacritic.com/images/products/games/6/f208c43dff2ec7bef4df174da81a41bd-98.jpg
8164,The Saboteur,https://static.metacritic.com/images/products/games/1/e5fc6a41d0f438bf5982f48b79840d2e-98.jpg
8165,The Scorpion King: Rise of the Akkadian,https://static.metacritic.com/images/products/games/1/92f73e448f6b092c35eeafb2b04bd1eb-98.jpg
8166,The Red Lantern,https://static.metacritic.com/images/products/games/9/24e1205cc4e2641650785c68a6b968eb-98.jpg
8167,The Secrets of Atlantis,https://static.metacritic.com/images/products/games/8/6165aeb5aabe1dff002b7f5a814b6c73-98.jpg
8168,The Seven Deadly Sins: Knights of Britannia,https://static.metacritic.com/images/products/games/7/43fd3c1aac9237856d336238857004ec-98.jpg
8169,The Muppets: Movie Adventures,https://static.metacritic.com/images/products/games/4/6cd8d1dedf8da96e2feddf497ebd6662-98.jpg
8170,The Sexy Brutale,https://static.metacritic.com/images/products/games/7/6c90b2d94801cf76c1ab96f492c96f85-98.jpg
8171,The Raven: Legacy of a Master Thief,https://static.metacritic.com/images/products/games/5/5c68b5939cc41893563263075b6b62d9-98.jpg
8172,The Room VR: A Dark Matter,https://static.metacritic.com/images/products/games/9/00ec53022878fcc8383b38fa7569e1fd-98.jpg
8173,The Shapeshifting Detective,https://static.metacritic.com/images/products/games/3/3f89039edf72edc8fbb40cc6983b91ef-98.jpg
8174,The Shield: The Game,https://static.metacritic.com/images/products/games/9/a1f21dd0936ce12c483bb750b2d203de-98.jpg
8175,The Settlers History Collection,https://static.metacritic.com/images/products/games/98w-game.jpg
8176,The Signal From Tolva,https://static.metacritic.com/images/products/games/7/b64d1b229e82fa3094612defc15b8a4c-98.jpg
8177,The Silver Case,https://static.metacritic.com/images/products/games/0/543d550d853fd8252de3899441821491-98.jpg
8178,The Silent Hill Experience,https://static.metacritic.com/images/products/games/5/bc66549a449bfbd3cc34dee882d1df9d-98.jpg
8179,The Simpsons Game,https://static.metacritic.com/images/products/games/5/1a6c98f2f5d6b29c72060ff33031e03a-98.jpg
8180,The Simpsons Road Rage,https://static.metacritic.com/images/products/games/0/2f6f66ed7d7314f7fc2a2e5a404ad1f5-98.jpg
8181,The Sims,https://static.metacritic.com/images/products/games/0/d5141262ae8d42c853a26d370d0398eb-98.jpg
8182,The Simpsons: Hit & Run,https://static.metacritic.com/images/products/games/9/a05e7350bd0b5b02fc16ec63df4af61b-98.jpg
8183,The Shattering,https://static.metacritic.com/images/products/games/9/0d72d4d19f5505ad588491cca1769b22-98.jpg
8184,The Sims 2,https://static.metacritic.com/images/products/games/3/9cd43b7e4504758adc435b40d27f1e80-98.jpg
8185,The Sims 2 University,https://static.metacritic.com/images/products/games/8/2f57fe92969155f7374d34811c27de8d-98.jpg
8186,The Sims 3 Supernatural,https://static.metacritic.com/images/products/games/0/acbba730ea6c8888ca832f48e68d1226-98.jpg
8187,The Simpsons: Road Rage,https://static.metacritic.com/images/products/games/2/294c0cb71a78ef0df18a2ec929caddbe-98.jpg
8188,The Sims 2: Pets,https://static.metacritic.com/images/products/games/4/55130d30ce2dafc4cc1c8542cc3a141e-98.jpg
8189,The Sims 2: Apartment Pets,https://static.metacritic.com/images/products/games/1/8da05ccd20cc52bafcbf27f1a5aedfc3-98.jpg
8190,The Sims 3: Pets,https://static.metacritic.com/images/products/games/4/f232e8abbb43434f9b485ea497a99263-98.jpg
8191,The Sims 4: Get to Work,https://static.metacritic.com/images/products/games/9/fa9415822ed1bee90b1cf426742cccfb-98.jpg
8192,The Sims 3: World Adventures,https://static.metacritic.com/images/products/games/1/c1c3f101082e444a60886740bb6cbb9e-98.jpg
8193,The Sims 3: Island Paradise,https://static.metacritic.com/images/products/games/2/1d5b215236f3eb5681765dbe38fc1c42-98.jpg
8194,The Sims Bustin' Out,https://static.metacritic.com/images/products/games/5/f9fdbd826912dec0867ca277008aa1c0-98.jpg
8195,The Sims: House Party,nan
8196,The Sims: Hot Date,https://static.metacritic.com/images/products/games/0/1bf87d18f6291616a072353995f3f91e-98.jpg
8197,The Sims: Superstar,https://static.metacritic.com/images/products/games/5/131cdb4d3a270f515f4ecacf1950731f-98.jpg
8198,The Sims 4: Snowy Escape,https://static.metacritic.com/images/products/games/6/31be091dd2d023c84ed0605b4a2294b6-98.jpg
8199,The Sims 3: Generations,https://static.metacritic.com/images/products/games/3/e08d1494d922c92fe5483307e3dc5156-98.jpg
8200,The Sky Crawlers: Innocent Aces,https://static.metacritic.com/images/products/games/7/445e142c80b999d79a33cf82f103c513-98.jpg
8201,The Sinking City,https://static.metacritic.com/images/products/games/6/9154891f91b6640d79c3477166cc91ae-98.jpg
8202,The Sims: Unleashed,https://static.metacritic.com/images/products/games/6/d6a86c5c7771280dc33a42f7875bacec-98.jpg
8203,The Sims: Castaway Stories,https://static.metacritic.com/images/products/games/6/6b573822097839eee8d30e27fefea804-98.jpg
8204,The Sly Collection,https://static.metacritic.com/images/products/games/5/f1cedc7aad64409d211d80ac3555f723-98.jpg
8205,The Spiderwick Chronicles,nan
8206,The Suffering,https://static.metacritic.com/images/products/games/8/cab7aca68226e6a3801a7ea5ff20f6a9-98.jpg
8207,The SpongeBob SquarePants Movie,https://static.metacritic.com/images/products/games/1/ac3fed01361549ed0a7a87daa57bfd29-98.jpg
8208,The Spectrum Retreat,https://static.metacritic.com/images/products/games/3/7f642cf19705d28464c13247e4b26a91-98.jpg
8209,The Station,https://static.metacritic.com/images/products/games/7/2217a13cb4c5e47cd50bbc12b9248c52-98.jpg
8210,The Suffering: Ties That Bind,https://static.metacritic.com/images/products/games/6/7b4f22e899d10c4577c31077fc2f9bd7-98.jpg
8211,The Sims 3: Showtime,https://static.metacritic.com/images/products/games/6/6068c77b7f9e64c8d790fe764f838cd4-98.jpg
8212,The Sims Online,https://static.metacritic.com/images/products/games/9/3cb3f404bc96d0697526d8c82b5125e3-98.jpg
8213,The Surge,https://static.metacritic.com/images/products/games/1/f2526d0649442b674ff9f02e9f2369db-98.jpg
8214,The Suicide of Rachel Foster,https://static.metacritic.com/images/products/games/1/003bba6255ccde8320c79c3936a522c2-98.jpg
8215,The Sum of All Fears,https://static.metacritic.com/images/products/games/5/cc1e160f0b6292b1808d21cc987a0984-98.jpg
8216,The Surge 2,https://static.metacritic.com/images/products/games/8/b519655b0cd789d0a287f8c23b42248f-98.jpg
8217,The Swords of Ditto,nan
8218,The Swindle,https://static.metacritic.com/images/products/games/6/3a5e9b0345dba4b8638a9a7a4ef1ddcc-98.jpg
8219,The Survivalists,https://static.metacritic.com/images/products/games/9/4e5779dd2c27194416dea9300e4106a3-98.jpg
8220,The Tales of Bearsworth Manor: Chaotic Conflicts,nan
8221,The Talos Principle,https://static.metacritic.com/images/products/games/9/9572a7ea80d4263b433491d1b416d9bc-98.jpg
8222,The Talos Principle: Deluxe Edition,https://static.metacritic.com/images/products/games/7/7e3dfc375aae43fd21e0a1a684e4eb90-98.jpg
8223,The Tales of Bearsworth Manor: Puzzling Pages,nan
8224,The Testament of Sherlock Holmes,https://static.metacritic.com/images/products/games/0/b9717d4c22774fb2f95a16f175e00f74-98.jpg
8225,The Temple of Elemental Evil,https://static.metacritic.com/images/products/games/3/e51de43808b36bfcf23265cc3f9a25d9-98.jpg
8226,The Technomancer,https://static.metacritic.com/images/products/games/2/a2b9165f85926c453e78535132c43425-98.jpg
8227,The Thing,https://static.metacritic.com/images/products/games/3/d0d51ae723288c8aa81800284e33eff4-98.jpg
8228,The Tower SP,nan
8229,The Touryst,https://static.metacritic.com/images/products/games/8/917d7d3800c1615372ccdeb9a1db0248-98.jpg
8230,The Town of Light,https://static.metacritic.com/images/products/games/8/26e91ec403f9521c9a6f424adfc72390-98.jpg
8231,The Turing Test,nan
8232,The Unexpected Quest,nan
8233,The UnderGarden,https://static.metacritic.com/images/products/games/8/251f94cddfb7fc4a2714a68ec0e6cabf-98.jpg
8234,The Sojourn,https://static.metacritic.com/images/products/games/0/98ac863b29c32d97e2b706e3f910e2be-98.jpg
8235,The Urbz: Sims in the City,https://static.metacritic.com/images/products/games/1/2b30624091aef58085ce1265cbf041da-98.jpg
8236,The Walking Dead: 400 Days,nan
8237,The Vanishing of Ethan Carter,https://static.metacritic.com/images/products/games/5/1b5a0e062acf03bc85b6edea269ea893-98.jpg
8238,The Walking Dead Onslaught,https://static.metacritic.com/images/products/games/7/65b241f6748c9db00e6ed59464151807-98.jpg
8239,The Walking Dead: Episode 1 - A New Day,nan
8240,The Walking Dead: Episode 2 - Starved for Help,nan
8241,The Walking Dead: A Telltale Games Series,https://static.metacritic.com/images/products/games/2/50857d4bd9642be8b4a0581e29bc47c8-98.jpg
8242,The Walking Dead: Episode 4 - Around Every Corner,nan
8243,The Walking Dead: Episode 3 - Long Road Ahead,https://static.metacritic.com/images/products/games/4/43b69a0c0d83d474d7181be9e5b8a6a3-98.jpg
8244,The Walking Dead: Michonne - Episode 3: What We Deserve,nan
8245,The Walking Dead: Episode 5 - No Time Left,https://static.metacritic.com/images/products/games/2/63a6d8940fe90e2ece41d31c70870ce7-98.jpg
8246,The Walking Dead: Michonne - Episode 2: Give No Shelter,nan
8247,The Walking Dead: Saints & Sinners,https://static.metacritic.com/images/products/games/3/71ce02c95f178078928944646c2aa7f9-98.jpg
8248,The Walking Dead: Season Two Episode 1 - All That Remains,nan
